,client_id,frequency,avg_pagetime,avg_unique_pageviews,transactions,goal2_completions,goal3_completions,goal4_completions,month,date,hour,minute,os,medium,channel,region,browser,device_category,stage,prev_stage1,prev_stage2,prev_stage3,ground_truth
6158,GA1137854687.1592269874,2,1.0,1.0,0,0,0,0,6,15,18,11,iOS,referral,Social,Ontario,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Other Customers
6159,GA1186748885.1591983282,2,1.0,1.0,0,0,0,0,6,12,10,34,iOS,(none),Direct,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6160,GA1029820894.1596567397,4,1.5,3.0,0,0,0,0,8,4,11,56,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
6161,GA1142998292.1592181807,2,0.0,1.0,0,0,0,0,6,14,17,43,iOS,cpc,Display,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6162,GA1073848560.1552157215,4,1.0,1.0,0,0,0,0,8,18,4,21,iOS,organic,Organic Search,New Brunswick,Chrome,tablet,Normal,Normal,Normal,Normal,Other Customers
6163,GA1010473329.1597610242,2,19.0,1.0,0,0,0,0,8,16,13,28,iOS,organic,Organic Search,Alberta,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6164,GA1129859952.1589239833,4,3.5,2.0,0,0,0,0,7,2,18,45,iOS,referral,Social,Ontario,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Other Customers
6165,GA100842140.1593200675,2,1.0,1.0,0,0,0,0,6,26,12,44,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6166,GA1175690282.1592090004,2,4.0,2.0,0,0,0,0,6,13,16,12,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
6167,GA1156324203.1594202426,2,0.0,1.0,0,0,0,0,7,8,3,0,iOS,(none),Direct,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6168,GA121207825.1592149236,12,11.333333333333334,1.5,0,0,0,0,6,14,8,46,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
6169,GA1185081643.1594320820,4,0.0,1.0,0,0,0,0,7,10,6,1,iOS,referral,Social,Nova Scotia,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Other Customers
6170,GA1041150995.1594159108,21,7.142857142857143,1.7142857142857142,0,0,0,0,7,7,15,4,Macintosh,cpc,Paid Search,Ontario,Chrome,desktop,Window,Window,Normal,Window,Other Customers
6171,GA1022427808.1591398101,2,0.0,1.0,0,0,0,0,6,5,16,1,Macintosh,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
6172,GA1189477260.1594225401,8,7.0,1.75,0,0,0,0,7,8,9,26,Windows,(none),Direct,Nova Scotia,Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
6173,GA1183181351.1590702420,35,43.4,0.8,0,7,0,0,5,28,15,2,iOS,(none),Direct,Manitoba,Safari,tablet,Normal,Buyer,Hesistant,Hesistant,Hesistant Customer
6174,GA1076510598.1595970913,2,1.0,1.0,0,0,0,0,7,28,14,15,Windows,organic,Organic Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
6175,GA1192549170.1599181948,6,4.333333333333333,1.0,0,0,0,0,9,4,6,46,iOS,organic,Organic Search,Alberta,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6176,GA1021192045.1596063608,16,17.875,2.0,0,0,0,0,8,1,8,15,Android,(none),Direct,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
6177,GA1137022329.1591736928,6,10.0,2.3333333333333335,0,0,0,0,6,9,14,11,Android,(none),Direct,British Columbia,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
6178,GA1163636466.1598958446,2,4.0,2.0,0,0,0,0,9,1,4,7,iOS,cpc,Paid Search,New Brunswick,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6179,GA1090005915.1591283056,14,9.428571428571429,1.2857142857142858,0,0,0,0,6,4,8,5,Macintosh,organic,Organic Search,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
6180,GA1085326720.1596944024,2,1.0,1.0,0,0,0,0,8,8,20,33,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6181,GA1180929314.1599035022,6,7.666666666666667,3.0,0,0,0,0,9,2,1,26,Macintosh,cpc,Paid Search,British Columbia,Safari,desktop,Normal,Normal,Normal,Normal,Window Shoppers
6182,GA1196735380.1591554580,2,0.0,1.0,0,0,0,0,6,7,11,29,iOS,(none),Direct,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6183,GA1082937941.1597772881,2,3.0,3.0,0,0,0,0,8,18,10,48,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
6184,GA116905686.1599005630,2,3.0,1.0,0,0,0,0,9,1,17,13,iOS,(none),Direct,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
6185,GA1068934480.1596764095,24,24.5,0.75,0,0,0,0,8,6,19,2,Macintosh,organic,Organic Search,Ontario,Safari,desktop,Window,Window,Normal,Window,Hesistant Customer
6186,GA1172416392.1592150973,2,2.0,1.0,0,0,0,0,6,14,9,9,Android,cpc,Display,Gauteng,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6187,GA1232170394.1598230924,2,4.0,2.0,0,0,0,0,8,23,18,2,iOS,referral,Social,Ontario,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Other Customers
6188,GA1155009278.1590931234,10,7.8,2.0,0,0,0,0,5,31,6,24,Macintosh,organic,Organic Search,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
6189,GA1176577069.1599265233,2,1.0,1.0,0,0,0,0,9,4,17,20,iOS,(none),Direct,Manitoba,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6190,GA1204371732.1591670866,4,3.5,1.0,0,0,0,0,6,8,20,41,iOS,cpc,Display,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6191,GA1178054745.1599239169,2,2.0,1.0,0,0,0,0,9,4,10,6,iOS,cpc,Display,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
6192,GA1091611855.1594609004,2,2.0,3.0,0,0,0,0,7,12,19,56,iOS,cpc,Paid Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6193,GA1219534347.1591755388,8,8.25,1.0,0,0,0,0,6,27,21,13,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
6194,GA1002792464.1597095231,2,1.0,1.0,0,0,0,0,8,10,14,33,iOS,organic,Organic Search,Ontario,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
6195,GA11208892.1592159188,20,6.3,1.9,0,0,0,0,6,27,13,44,Android,organic,Organic Search,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
6196,GA1197355023.1597758502,8,27.75,2.25,0,0,0,0,8,18,6,50,Windows,organic,Organic Search,Quebec,Firefox,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
6197,GA1008616644.1591367848,4,4.0,1.5,0,0,0,0,6,5,7,38,Android,(none),Direct,British Columbia,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6198,GA1104860565.1596827066,12,9.833333333333334,1.8333333333333333,0,0,0,0,8,7,12,10,Windows,organic,Organic Search,Quebec,Edge,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
6199,GA114369595.1599605204,2,1.0,2.0,0,0,0,0,9,8,15,46,iOS,referral,Social,British Columbia,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6200,GA1147501216.1595065588,2,0.0,1.0,0,0,0,0,7,18,2,46,Android,cpc,Paid Search,Alberta,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6201,GA1137667359.1598575528,121,17.380165289256198,1.322314049586777,0,10,10,0,8,28,13,16,iOS,organic,Organic Search,Alberta,Safari,mobile,Window,Buyer,Hesistant,Hesistant,Hesistant Customer
6202,GA1228435690.1591624088,8,47.75,0.75,0,0,0,0,6,8,6,51,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
6203,GA1115558872.1591184609,2,1.0,1.0,0,0,0,0,6,3,4,43,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
6204,GA1122647905.1593293314,2,1.0,1.0,0,0,0,0,6,27,14,28,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
6205,GA1103764135.1592237338,16,6.375,1.5,0,0,0,0,6,15,9,15,Windows,organic,Organic Search,Quebec,Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
6206,GA1147425387.1591409339,40,9.55,1.05,0,9,0,0,8,10,20,28,iOS,referral,Social,Ontario,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Hesistant Customer
6207,GA1029483300.1599525365,24,8.125,1.5,0,0,0,0,9,7,17,43,iOS,(none),Direct,Quebec,Safari,mobile,Window,Window,Normal,Window,Other Customers
6208,GA1074584468.1594241250,4,7.5,1.5,0,0,0,0,7,8,13,48,Macintosh,organic,Organic Search,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
6209,GA118250375.1595437388,2,0.0,1.0,0,0,0,0,7,22,10,3,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6210,GA1072453164.1598787147,2,1.0,1.0,0,0,0,0,8,30,4,32,iOS,cpc,Paid Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6211,GA1040553267.1591030512,10,13.4,2.6,0,0,0,0,6,1,10,7,Windows,organic,Organic Search,Quebec,Edge,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
6212,GA1149396602.1527438641,63,4.555555555555555,1.6666666666666667,0,7,0,0,9,2,8,16,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Buyer,Hesistant,Hesistant,Hesistant Customer
6213,GA1164573276.1596568239,6,3.6666666666666665,3.3333333333333335,0,0,0,0,8,4,12,12,Windows,organic,Organic Search,British Columbia,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
6214,GA1153302629.1574458709,8,6.25,1.0,0,0,0,0,6,20,12,53,Android,(none),Direct,Ontario,Samsung Internet,tablet,Normal,Normal,Normal,Normal,Other Customers
6215,GA1043079375.1595364923,4,2.0,2.0,0,0,0,0,7,21,13,56,Android,cpc,Paid Search,Saskatchewan,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6216,GA1147367413.1598814023,8,5.0,2.75,0,0,0,0,8,30,12,3,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
6217,GA1050657097.1592012378,2,1.0,1.0,0,0,0,0,6,12,18,39,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6218,GA1083814016.1592881140,24,7.916666666666667,1.8333333333333333,0,0,0,0,6,23,19,58,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6219,GA1060664730.1589853016,2,0.0,1.0,0,0,0,0,5,31,7,17,iOS,(none),Direct,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6220,GA1186429116.1591525879,2,1.0,1.0,0,0,0,0,6,7,3,31,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6221,GA119131514.1592150001,2,1.0,1.0,0,0,0,0,6,14,8,53,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6222,GA1193190026.1593287299,32,9.25,2.0625,0,0,0,0,6,30,20,29,Android,organic,Organic Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
6223,GA1053280601.1591648698,2,0.0,1.0,0,0,0,0,6,8,13,38,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6224,GA1146350083.1593875748,57,6.368421052631579,2.1052631578947367,0,7,0,0,7,9,8,20,Android,cpc,Paid Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
6225,GA1078872767.1592651922,2,1.0,1.0,0,0,0,0,6,20,4,18,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6226,GA1027382495.1599327018,4,8.0,2.0,0,0,0,0,9,5,10,31,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6227,GA1180402650.1591534269,3,4.0,3.0,0,0,0,0,6,7,5,51,iOS,referral,Social,Ontario,Safari,mobile,Window,Window,Normal,Normal,Other Customers
6228,GA1221430552.1591354211,245,10.216326530612244,1.2857142857142858,0,24,10,10,6,23,19,31,Macintosh,(none),Direct,Ontario,Chrome,desktop,Normal,Buyer,Hesistant,Hesistant,Hesistant Customer
6229,GA12101063.1599055085,6,8.333333333333334,1.3333333333333333,0,0,0,0,9,2,7,0,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6230,GA1189781722.1593442119,4,4.0,1.5,0,0,0,0,6,29,7,49,Macintosh,organic,Organic Search,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
6231,GA1149496787.1593974661,8,5.5,2.0,0,0,0,0,7,5,11,47,Macintosh,cpc,Paid Search,British Columbia,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
6232,GA105632132.1571768251,12,3.8333333333333335,1.8333333333333333,0,0,0,0,9,5,7,24,iOS,referral,Social,Prince Edward Island,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6233,GA1177396055.1591877814,2,3.0,1.0,0,0,0,0,6,11,5,12,Android,cpc,Display,Tehran,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6234,GA1130184447.1597233632,4,5.0,1.5,0,0,0,0,8,12,5,1,Windows,organic,Organic Search,Ontario,Firefox,desktop,Normal,Normal,Normal,Normal,Other Customers
6235,GA1128636982.1596073877,2,2.0,2.0,0,0,0,0,7,29,18,51,Android,organic,Organic Search,British Columbia,Firefox,mobile,Normal,Normal,Normal,Normal,Other Customers
6236,GA1202829797.1592434501,2,4.0,1.0,0,0,0,0,6,17,15,55,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6237,GA1081308822.1598842969,40,12.875,1.625,0,0,0,0,8,30,20,11,iOS,organic,Organic Search,Ontario,Safari,mobile,Window,Hesistant,Normal,Hesistant,Hesistant Customer
6238,GA1147172454.1591740794,2,5.0,2.0,0,0,0,0,6,9,15,13,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
6239,GA1124767374.1594041453,4,1.0,1.0,0,0,0,0,7,6,19,9,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6240,GA1045510075.1593539338,2,0.0,1.0,0,0,0,0,6,30,10,48,Windows,(none),Direct,(not set),Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
6241,GA1080216601.1591980392,2,1.0,1.0,0,0,0,0,6,12,9,46,iOS,referral,Social,Ontario,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Other Customers
6242,GA1193988917.1590780128,2,1.0,1.0,0,0,0,0,5,29,12,22,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6243,GA122892194.1594666020,15,10.0,2.2,0,0,0,0,7,13,11,52,iOS,organic,Organic Search,Nova Scotia,Safari,mobile,Window,Window,Normal,Window,Hesistant Customer
6244,GA1041531937.1592509682,2,0.0,1.0,0,0,0,0,6,18,12,48,Android,cpc,Display,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6245,GA1045183600.1599576434,2,5.0,2.0,0,0,0,0,9,8,7,47,Windows,organic,Organic Search,Ontario,Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
6246,GA1078778735.1599153527,6,10.666666666666666,0.6666666666666666,0,0,0,0,9,3,10,21,Macintosh,cpc,Paid Search,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
6247,GA1213840881.1598374866,8,5.0,1.75,0,0,0,0,8,25,10,4,Windows,organic,Organic Search,Nova Scotia,Internet Explorer,desktop,Normal,Normal,Normal,Normal,Other Customers
6248,GA1143504047.1591209253,10,6.6,2.0,0,0,0,0,6,3,11,38,Windows,organic,Organic Search,Quebec,Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
6249,GA1193603394.1592230693,2,5.0,2.0,0,0,0,0,6,15,7,18,iOS,cpc,Display,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6250,GA1073025159.1591890230,4,14.5,0.5,0,0,0,0,6,11,8,45,Android,cpc,Display,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6251,GA1061482350.1596558742,2,4.0,2.0,0,0,0,0,8,4,9,32,iOS,cpc,Paid Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6252,GA1220072721.1593089453,46,7.521739130434782,1.7391304347826086,0,0,0,0,6,28,8,26,Android,organic,Organic Search,British Columbia,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6253,GA1016150838.1592098049,8,4.0,2.5,0,0,0,0,6,13,18,30,Android,cpc,Paid Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Window Shoppers
6254,GA1174683684.1592707863,2,0.0,1.0,0,0,0,0,6,20,19,51,iOS,referral,Social,Quebec,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6255,GA1211354193.1590774003,2,1.0,1.0,0,0,0,0,5,29,10,40,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6256,GA1146586515.1592223139,2,1.0,1.0,0,0,0,0,6,15,5,12,Android,cpc,Display,Manitoba,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6257,GA1110427093.1596749142,4,8.0,1.0,0,0,0,0,8,6,14,26,iOS,cpc,Paid Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6258,GA1113519542.1593767432,2,5.0,2.0,0,0,0,0,7,3,2,10,Android,organic,Organic Search,Celje,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6259,GA1160387549.1592093449,2,0.0,1.0,0,0,0,0,6,13,17,10,iOS,cpc,Display,British Columbia,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6260,GA1183637690.1594493473,2,0.0,1.0,0,0,0,0,7,11,11,51,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6261,GA1196375845.1592329143,2,1.0,1.0,0,0,0,0,6,16,10,39,iOS,cpc,Display,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6262,GA1194019418.1593974900,2,1.0,1.0,0,0,0,0,7,5,11,48,iOS,cpc,Display,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6263,GA1060237325.1592939444,8,8.25,1.25,0,0,0,0,6,23,12,10,Android,organic,Organic Search,Quebec,Chrome,tablet,Normal,Normal,Normal,Normal,Other Customers
6264,GA101181257.1591033027,2,36.0,1.0,0,0,0,0,6,1,10,37,iOS,(none),Direct,Manitoba,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6265,GA1191603996.1594141679,2,0.0,1.0,0,0,0,0,7,7,10,7,iOS,cpc,Display,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6266,GA1049917079.1594820261,64,14.25,1.875,8,8,8,8,7,15,6,49,Macintosh,cpc,Paid Search,British Columbia,Safari,desktop,Buyer,Window,Buyer,Buyer,Immediate Buyer
6267,GA1174401205.1592350067,8,33.75,1.75,0,0,0,0,6,16,16,30,Windows,organic,Organic Search,Quebec,Internet Explorer,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
6268,GA1063938092.1588172461,24,24.25,2.0,0,0,0,0,6,5,10,58,Chrome OS,organic,Organic Search,Nova Scotia,Chrome,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
6269,GA1207417606.1594094490,4,0.0,1.0,0,0,0,0,7,7,7,20,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6270,GA1215196956.1591095555,6,7.0,1.6666666666666667,0,0,0,0,7,8,5,51,iOS,referral,Social,Quebec,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6271,GA1040964046.1591834020,2,3.0,1.0,0,0,0,0,6,10,17,6,iOS,cpc,Display,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6272,GA1103429964.1592575438,2,3.0,1.0,0,0,0,0,6,19,7,3,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6273,GA1085848379.1591916691,6,5.333333333333333,1.3333333333333333,0,0,0,0,6,11,16,6,Android,referral,Social,British Columbia,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
6274,GA1125479180.1593889435,4,0.0,1.0,0,0,0,0,9,3,17,31,iOS,referral,Social,Nova Scotia,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6275,GA1195749743.1594232928,18,8.0,2.111111111111111,0,0,0,0,7,8,11,36,Android,organic,Organic Search,New Brunswick,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Window Shoppers
6276,GA1164180792.1590854387,72,11.5,3.0,0,9,0,0,5,30,9,8,iOS,organic,Organic Search,Alberta,Safari,mobile,Window,Buyer,Hesistant,Hesistant,Hesistant Customer
6277,GA117712711.1599412767,10,6.4,1.6,0,0,0,0,9,6,10,22,Android,organic,Organic Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6278,GA1003112124.1593388845,2,2.0,1.0,0,0,0,0,6,28,17,0,Windows,organic,Organic Search,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
6279,GA1231594491.1590752598,4,1.5,1.0,0,0,0,0,5,31,7,26,Android,(none),Direct,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
6280,GA1009372678.1591212157,2,1.0,1.0,0,0,0,0,6,3,12,22,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6281,GA1136588483.1597692971,2,10.0,1.0,0,0,0,0,8,17,12,36,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
6282,GA1001211851.1594692149,2,1.0,1.0,0,0,0,0,7,13,19,2,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6283,GA1152934123.1594240564,2,0.0,1.0,0,0,0,0,7,8,13,36,iOS,(none),Direct,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6284,GA1084687065.1596550594,2,1.0,1.0,0,0,0,0,8,4,7,16,iOS,organic,Organic Search,Wales,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
6285,GA1128549401.1592528908,2,1.0,1.0,0,0,0,0,6,18,18,8,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
6286,GA1081695941.1591878469,10,11.0,1.4,0,0,0,0,6,11,5,31,Windows,cpc,Paid Search,Manitoba,Chrome,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
6287,GA1060446626.1592137677,4,110.0,1.0,0,0,0,0,6,14,5,38,Windows,(none),Direct,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
6288,GA1062142755.1598296167,20,68.5,1.25,0,0,0,0,8,24,12,32,iOS,cpc,Paid Search,Ontario,Safari,mobile,Window,Hesistant,Normal,Hesistant,Hesistant Customer
6289,GA115766334.1592174623,3,2.0,1.0,0,0,0,0,6,14,15,43,(not set),referral,Social,(not set),(not set),desktop,Window,Window,Normal,Normal,Other Customers
6290,GA1226769362.1591961019,2,0.0,1.0,0,0,0,0,6,12,4,23,iOS,(none),Direct,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
6291,GA1040818805.1598405233,4,7.0,1.5,0,0,0,0,8,25,18,28,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
